Data,Canal,Campanha,Investimento,Impressoes,Cliques,Conversoes,Pedidos,Receita,Novos_Clientes
2023-01-17,Meta Ads,Lead_Generation,567.52,1033,302,46,8.0,2318.99,6.0
2023-01-17,Meta Ads,Performance_Search,848.38,1517,511,102,16.0,7478.93,10.0
2023-01-17,Meta Ads,Performance_Shopping,955.79,1668,548,101,10.0,1966.4,6.0
2023-01-17,Meta Ads,Remarketing_Display,215.54,3996,110,22,8.0,2389.88,6.0
2023-01-17,Meta Ads,Video_Awareness_Amplo,1448.11,26104,735,24,6.0,2054.42,4.0
2023-01-17,TikTok Ads,Display_Generico,838.37,20880,674,21,4.0,2955.51,2.0
2023-01-17,TikTok Ads,Lead_Generation,486.97,970,383,67,17.0,7935.76,8.0
2023-01-17,TikTok Ads,Performance_Search,835.72,2237,769,179,31.0,12335.54,16.0
2023-01-17,TikTok Ads,Performance_Shopping,677.59,1358,535,110,17.0,8293.460000000001,12.0
2023-01-17,TikTok Ads,Remarketing_Display,248.99,6372,188,51,16.0,6407.37,11.0
2023-01-17,TikTok Ads,Video_Awareness_Amplo,1432.63,43378,1283,61,11.0,2397.11,8.0
2023-01-18,Google Ads,Display_Generico,1376.36,16787,521,16,0.0,0.0,0.0
2023-01-18,Google Ads,Lead_Generation,897.95,943,361,57,12.0,4768.72,10.0
2023-01-18,Google Ads,Performance_Search,637.17,720,247,51,11.0,4299.54,5.0
2023-01-18,Google Ads,Performance_Shopping,968.1,1043,394,70,9.0,2824.29,6.0
2023-01-18,Google Ads,Remarketing_Display,237.16,3501,104,25,5.0,1215.17,5.0
2023-01-18,Google Ads,Video_Awareness_Amplo,1302.73,21281,508,18,3.0,1188.12,0.0
2023-01-18,Meta Ads,Display_Generico,789.95,19551,479,12,3.0,810.03,3.0
2023-01-18,Meta Ads,Lead_Generation,548.76,932,287,43,7.0,3742.08,6.0
2023-01-18,Meta Ads,Performance_Search,931.08,1489,505,99,13.0,5226.62,7.0
2023-01-18,Meta Ads,Performance_Shopping,459.8,831,276,46,12.0,5550.07,12.0
2023-01-18,Meta Ads,Remarketing_Display,234.7,6150,130,29,6.0,1683.07,3.0
2023-01-18,Meta Ads,Video_Awareness_Amplo,1192.56,25039,691,26,2.0,278.42,2.0
2023-01-18,TikTok Ads,Display_Generico,804.72,25114,732,22,3.0,2318.8500000000004,3.0
2023-01-18,TikTok Ads,Lead_Generation,582.47,1385,483,87,21.0,7233.95,14.0
2023-01-18,TikTok Ads,Performance_Search,848.38,2055,778,173,34.0,10974.119999999999,25.0
2023-01-18,TikTok Ads,Performance_Shopping,532.96,1145,404,84,20.0,7070.89,12.0
2023-01-18,TikTok Ads,Remarketing_Display,316.35,8128,253,62,15.0,5231.58,11.0
2023-01-18,TikTok Ads,Video_Awareness_Amplo,1170.34,27572,939,38,8.0,3281.76,4.0
2023-01-19,Google Ads,Display_Generico,1156.69,15837,435,13,0.0,0.0,0.0
2023-01-19,Google Ads,Lead_Generation,590.09,692,222,40,6.0,1379.69,3.0
2023-01-19,Google Ads,Performance_Search,489.23,589,212,48,6.0,2569.77,2.0
2023-01-19,Google Ads,Performance_Shopping,409.53,470,150,28,9.0,2517.68,4.0
2023-01-19,Google Ads,Remarketing_Display,334.12,4079,124,32,6.0,2333.15,4.0
2023-01-19,Google Ads,Video_Awareness_Amplo,1142.19,18701,436,15,3.0,1563.06,2.0
2023-01-19,Meta Ads,Display_Generico,918.54,23186,492,12,4.0,1744.6,1.0
2023-01-19,Meta Ads,Lead_Generation,524.99,756,265,41,14.0,3688.9300000000003,8.0
2023-01-19,Meta Ads,Performance_Search,535.93,927,319,59,15.0,4737.49,6.0
2023-01-19,Meta Ads,Performance_Shopping,963.34,1845,553,100,14.0,7627.18,10.0
2023-01-19,Meta Ads,Remarketing_Display,324.28,6878,180,42,4.0,1308.76,1.0
2023-01-19,Meta Ads,Video_Awareness_Amplo,958.32,18249,536,20,2.0,1393.54,2.0
2023-01-19,TikTok Ads,Display_Generico,1406.28,38971,1243,42,4.0,2613.63,2.0
2023-01-19,TikTok Ads,Lead_Generation,919.26,2143,778,148,15.0,3593.89,10.0
2023-01-19,TikTok Ads,Performance_Search,826.6,1897,699,164,28.0,8433.369999999999,15.0
2023-01-19,TikTok Ads,Performance_Shopping,970.26,2181,890,188,21.0,7073.9400000000005,15.0
2023-01-19,TikTok Ads,Remarketing_Display,281.25,7407,224,66,16.0,7551.35,10.0
2023-01-19,TikTok Ads,Video_Awareness_Amplo,1283.63,34943,1154,54,6.0,2045.82,3.0
2023-01-20,Google Ads,Display_Generico,1231.37,16418,510,14,1.0,115.91,0.0
2023-01-20,Google Ads,Lead_Generation,486.91,519,199,32,4.0,2757.58,4.0
2023-01-20,Google Ads,Performance_Search,496.38,545,209,43,8.0,3643.77,7.0
2023-01-20,Google Ads,Performance_Shopping,892.1,1074,357,72,14.0,6620.99,8.0
2023-01-20,Google Ads,Remarketing_Display,282.56,4238,112,28,7.0,3227.6499999999996,4.0
2023-01-20,Google Ads,Video_Awareness_Amplo,1445.6,23279,583,21,0.0,0.0,0.0
2023-01-20,Meta Ads,Display_Generico,1182.53,27049,611,15,3.0,794.6500000000001,1.0
2023-01-20,Meta Ads,Lead_Generation,780.32,1271,435,70,8.0,3543.08,3.0
2023-01-20,Meta Ads,Performance_Search,490.56,875,271,57,14.0,4865.37,8.0
2023-01-20,Meta Ads,Performance_Shopping,643.72,1148,376,66,9.0,1598.76,5.0
2023-01-20,Meta Ads,Remarketing_Display,228.16,6473,135,31,5.0,960.3599999999999,2.0
2023-01-20,Meta Ads,Video_Awareness_Amplo,966.58,22724,589,23,5.0,2476.52,3.0
2023-01-20,TikTok Ads,Display_Generico,1116.49,34591,900,26,5.0,1716.32,2.0
2023-01-20,TikTok Ads,Lead_Generation,765.84,1577,594,111,24.0,11824.67,17.0
2023-01-20,TikTok Ads,Performance_Search,414.07,991,373,98,33.0,16073.36,20.0
2023-01-20,TikTok Ads,Performance_Shopping,576.43,1387,479,93,18.0,8562.97,13.0
2023-01-20,TikTok Ads,Remarketing_Display,388.39,12141,296,88,11.0,5655.76,6.0
2023-01-20,TikTok Ads,Video_Awareness_Amplo,992.7,29655,794,36,9.0,5539.07,8.0
2023-01-21,Google Ads,Display_Generico,814.98,12653,314,9,4.0,1709.01,2.0
2023-01-21,Google Ads,Lead_Generation,585.4,725,230,42,9.0,3634.24,8.0
2023-01-21,Google Ads,Performance_Search,623.9,748,271,58,15.0,5232.84,10.0
2023-01-21,Google Ads,Performance_Shopping,585.11,687,250,50,7.0,3220.51,5.0
2023-01-21,Google Ads,Remarketing_Display,247.11,3396,95,24,7.0,1527.56,5.0
2023-01-21,Google Ads,Video_Awareness_Amplo,683.48,11231,265,10,2.0,383.63,2.0
2023-01-21,Meta Ads,Display_Generico,872.04,20110,524,12,1.0,886.52,1.0
2023-01-21,Meta Ads,Lead_Generation,562.12,873,296,44,4.0,2095.76,2.0
2023-01-21,Meta Ads,Performance_Search,635.15,1104,387,75,23.0,6705.5199999999995,13.0
2023-01-21,Meta Ads,Performance_Shopping,586.1,949,308,55,21.0,7930.64,13.0
2023-01-21,Meta Ads,Remarketing_Display,238.71,5665,135,31,6.0,1991.06,5.0
2023-01-21,Meta Ads,Video_Awareness_Amplo,652.66,15160,372,13,4.0,2162.63,3.0
2023-01-21,TikTok Ads,Display_Generico,677.4,18358,576,19,6.0,927.38,4.0
2023-01-21,TikTok Ads,Lead_Generation,452.04,1099,378,68,27.0,7521.47,17.0
2023-01-21,TikTok Ads,Performance_Search,402.28,938,338,79,23.0,5731.96,12.0
2023-01-21,TikTok Ads,Performance_Shopping,340.79,799,310,66,31.0,11283.4,25.0
2023-01-21,TikTok Ads,Remarketing_Display,205.8,5943,172,50,8.0,3314.21,3.0
2023-01-21,TikTok Ads,Video_Awareness_Amplo,778.67,18008,616,28,14.0,7630.5599999999995,10.0
2023-01-22,Google Ads,Display_Generico,865.46,13250,343,10,1.0,336.0,0.0
2023-01-22,Google Ads,Lead_Generation,439.38,549,184,30,9.0,4130.55,7.0
2023-01-22,Google Ads,Performance_Search,618.42,830,273,54,11.0,4288.889999999999,8.0
2023-01-22,Google Ads,Performance_Shopping,500.98,557,185,38,7.0,3306.76,7.0
2023-01-22,Google Ads,Remarketing_Display,134.73,1860,49,11,6.0,1274.62,3.0
2023-01-22,Google Ads,Video_Awareness_Amplo,826.82,12799,346,12,5.0,995.52,2.0
2023-01-22,Meta Ads,Display_Generico,872.64,19723,450,11,1.0,357.61,1.0
2023-01-22,Meta Ads,Lead_Generation,270.7,418,146,22,7.0,4465.54,7.0
2023-01-22,Meta Ads,Performance_Search,323.21,577,173,34,17.0,8480.89,10.0
2023-01-22,Meta Ads,Performance_Shopping,524.46,974,316,51,17.0,5740.3099999999995,11.0
2023-01-22,Meta Ads,Remarketing_Display,249.44,4837,139,31,6.0,3174.2200000000003,5.0
2023-01-22,Meta Ads,Video_Awareness_Amplo,780.04,15164,441,17,1.0,759.65,1.0
2023-01-22,TikTok Ads,Display_Generico,518.81,13248,420,13,4.0,1451.56,2.0
2023-01-22,TikTok Ads,Lead_Generation,535.06,1157,415,71,13.0,4009.58,9.0
2023-01-22,TikTok Ads,Performance_Search,388.88,852,342,79,30.0,13631.06,18.0
2023-01-22,TikTok Ads,Performance_Shopping,567.75,1222,480,92,26.0,8042.16,22.0
2023-01-22,TikTok Ads,Remarketing_Display,206.35,5500,173,44,13.0,6736.39,9.0
2023-01-22,TikTok Ads,Video_Awareness_Amplo,611.46,16482,520,22,6.0,3895.4,2.0
2023-01-23,Google Ads,Display_Generico,913.29,15157,378,11,1.0,302.35,0.0
2023-01-23,Google Ads,Lead_Generation,551.8,747,240,44,9.0,4296.86,8.0
2023-01-23,Google Ads,Performance_Search,970.34,1149,418,90,18.0,5230.71,11.0
2023-01-23,Google Ads,Performance_Shopping,642.14,676,246,51,11.0,3336.89,7.0
2023-01-23,Google Ads,Remarketing_Display,220.6,3113,95,24,4.0,1083.19,3.0
2023-01-23,Google Ads,Video_Awareness_Amplo,829.5,14250,330,13,6.0,3080.8,3.0
2023-01-23,Meta Ads,Display_Generico,901.95,21386,482,13,4.0,1776.41,2.0
2023-01-23,Meta Ads,Lead_Generation,663.84,1246,404,67,13.0,4819.71,10.0
2023-01-23,Meta Ads,Performance_Search,528.07,845,291,59,14.0,4858.02,8.0
2023-01-23,Meta Ads,Performance_Shopping,703.58,1309,405,71,19.0,8691.34,10.0
2023-01-23,Meta Ads,Remarketing_Display,389.85,7979,209,49,12.0,4894.95,5.0
2023-01-23,Meta Ads,Video_Awareness_Amplo,848.15,16830,475,16,8.0,2730.09,4.0
2023-01-23,TikTok Ads,Display_Generico,1317.1,42528,1053,33,9.0,4944.76,5.0
2023-01-23,TikTok Ads,Lead_Generation,443.27,997,351,69,14.0,5701.76,8.0
2023-01-23,TikTok Ads,Performance_Search,780.97,1488,614,140,23.0,8579.2,16.0
2023-01-23,TikTok Ads,Performance_Shopping,625.2,1339,559,126,18.0,9034.58,14.0
2023-01-23,TikTok Ads,Remarketing_Display,301.06,7633,234,65,17.0,5884.23,9.0
2023-01-23,TikTok Ads,Video_Awareness_Amplo,962.03,32459,824,39,8.0,3761.92,4.0
2023-01-24,Google Ads,Display_Generico,1375.97,16576,518,14,5.0,2414.4300000000003,5.0
2023-01-24,Google Ads,Lead_Generation,459.25,503,172,31,6.0,3107.04,4.0
2023-01-24,Google Ads,Performance_Search,715.81,866,297,64,17.0,4939.2699999999995,7.0
2023-01-24,Google Ads,Performance_Shopping,743.25,780,296,56,7.0,3985.01,4.0
2023-01-24,Google Ads,Remarketing_Display,389.47,5862,145,39,2.0,1320.26,2.0
2023-01-24,Google Ads,Video_Awareness_Amplo,837.37,14007,341,14,2.0,488.27,1.0
2023-01-24,Meta Ads,Display_Generico,799.66,15786,479,13,1.0,215.89,1.0
2023-01-24,Meta Ads,Lead_Generation,624.82,1197,373,52,11.0,3722.17,6.0
2023-01-24,Meta Ads,Performance_Search,593.99,914,301,63,14.0,6398.34,12.0
2023-01-24,Meta Ads,Performance_Shopping,468.73,697,242,41,12.0,5539.91,9.0
2023-01-24,Meta Ads,Remarketing_Display,314.02,7408,165,37,8.0,3617.39,5.0
2023-01-24,Meta Ads,Video_Awareness_Amplo,1442.86,34300,812,29,4.0,1034.97,3.0
2023-01-24,TikTok Ads,Display_Generico,879.33,28277,792,24,4.0,982.0799999999999,4.0
2023-01-24,TikTok Ads,Lead_Generation,424.89,815,340,60,25.0,8412.58,17.0
2023-01-24,TikTok Ads,Performance_Search,648.77,1499,586,133,33.0,12444.5,19.0
2023-01-24,TikTok Ads,Performance_Shopping,754.39,1725,610,116,27.0,9538.7,19.0
2023-01-24,TikTok Ads,Remarketing_Display,348.14,11667,292,88,17.0,8374.58,8.0
2023-01-24,TikTok Ads,Video_Awareness_Amplo,1255.61,37555,1146,55,8.0,4000.69,6.0
2023-01-25,Google Ads,Display_Generico,1066.75,18925,428,12,3.0,753.49,2.0
2023-01-25,Google Ads,Lead_Generation,876.35,905,334,51,10.0,4313.3,7.0
2023-01-25,Google Ads,Performance_Search,868.39,1007,339,76,11.0,3446.3,6.0
2023-01-25,Google Ads,Performance_Shopping,700.11,876,284,58,22.0,8436.7,17.0
2023-01-25,Google Ads,Remarketing_Display,283.43,4525,120,29,6.0,5031.48,4.0
2023-01-25,Google Ads,Video_Awareness_Amplo,1302.23,19756,561,21,2.0,445.03,2.0
2023-01-25,Meta Ads,Display_Generico,1039.2,23387,589,16,1.0,319.75,1.0
2023-01-25,Meta Ads,Lead_Generation,479.0,820,275,41,13.0,4533.57,9.0
2023-01-25,Meta Ads,Performance_Search,398.11,664,233,48,12.0,3272.66,7.0
2023-01-25,Meta Ads,Performance_Shopping,953.79,1799,531,91,11.0,4474.9,5.0
2023-01-25,Meta Ads,Remarketing_Display,284.33,6842,147,32,5.0,1303.07,2.0
2023-01-25,Meta Ads,Video_Awareness_Amplo,1392.41,24809,708,24,4.0,1326.85,3.0
2023-01-25,TikTok Ads,Display_Generico,1132.49,36654,910,27,2.0,508.85,1.0
2023-01-25,TikTok Ads,Lead_Generation,430.09,1010,357,69,22.0,5678.26,13.0
2023-01-25,TikTok Ads,Performance_Search,794.59,1854,670,173,25.0,7996.88,15.0
2023-01-25,TikTok Ads,Performance_Shopping,413.54,843,318,68,15.0,3431.04,11.0
2023-01-25,TikTok Ads,Remarketing_Display,324.4,7797,250,70,12.0,2841.35,9.0
2023-01-25,TikTok Ads,Video_Awareness_Amplo,1272.14,46016,1159,46,7.0,1873.9299999999998,6.0
2023-01-26,Google Ads,Display_Generico,984.16,12688,373,10,2.0,652.47,1.0
2023-01-26,Google Ads,Lead_Generation,546.45,751,241,44,7.0,2943.59,4.0
2023-01-26,Google Ads,Performance_Search,951.99,1068,363,76,16.0,7435.51,11.0
2023-01-26,Google Ads,Performance_Shopping,596.1,625,226,40,9.0,3593.33,7.0
2023-01-26,Google Ads,Remarketing_Display,229.54,3322,99,26,6.0,3840.01,4.0
2023-01-26,Google Ads,Video_Awareness_Amplo,922.74,13623,399,16,3.0,2091.59,2.0
2023-01-26,Meta Ads,Display_Generico,1036.66,23339,583,16,2.0,810.6899999999999,2.0
2023-01-26,Meta Ads,Lead_Generation,466.13,768,267,38,9.0,3029.08,8.0
2023-01-26,Meta Ads,Performance_Search,768.65,1458,424,91,20.0,8047.11,8.0
2023-01-26,Meta Ads,Performance_Shopping,859.45,1419,498,86,20.0,7201.69,17.0
2023-01-26,Meta Ads,Remarketing_Display,309.36,5661,163,37,8.0,1884.71,7.0
2023-01-26,Meta Ads,Video_Awareness_Amplo,1427.3,38482,836,28,4.0,1066.87,3.0
2023-01-26,TikTok Ads,Display_Generico,1455.76,44878,1115,34,2.0,459.04,1.0
2023-01-26,TikTok Ads,Lead_Generation,846.39,1921,683,128,19.0,7377.4400000000005,13.0
2023-01-26,TikTok Ads,Performance_Search,911.18,2026,737,189,21.0,9960.6,16.0
2023-01-26,TikTok Ads,Performance_Shopping,896.19,1694,698,138,26.0,12236.36,15.0
2023-01-26,TikTok Ads,Remarketing_Display,343.11,8333,288,82,13.0,3601.6099999999997,12.0
2023-01-26,TikTok Ads,Video_Awareness_Amplo,872.14,20283,695,28,8.0,1808.42,8.0
2023-01-27,Google Ads,Display_Generico,1279.08,19778,465,13,1.0,1179.97,1.0
2023-01-27,Google Ads,Lead_Generation,484.88,617,195,31,11.0,4086.12,5.0
2023-01-27,Google Ads,Performance_Search,687.68,701,257,57,8.0,4368.32,2.0
2023-01-27,Google Ads,Performance_Shopping,737.24,875,294,56,6.0,2233.11,1.0
2023-01-27,Google Ads,Remarketing_Display,330.18,4131,122,32,7.0,2711.16,3.0
2023-01-27,Google Ads,Video_Awareness_Amplo,1329.45,19743,565,23,0.0,0.0,0.0
2023-01-27,Meta Ads,Display_Generico,1463.74,33301,835,23,3.0,1761.31,2.0
2023-01-27,Meta Ads,Lead_Generation,582.75,1131,348,57,9.0,1749.73,7.0
2023-01-27,Meta Ads,Performance_Search,752.28,1432,445,93,12.0,5703.84,8.0
2023-01-27,Meta Ads,Performance_Shopping,716.05,1309,441,68,15.0,6126.4,9.0
2023-01-27,Meta Ads,Remarketing_Display,341.29,6635,201,44,8.0,4080.76,6.0
2023-01-27,Meta Ads,Video_Awareness_Amplo,1388.38,30911,757,26,5.0,1395.67,2.0
2023-01-27,TikTok Ads,Display_Generico,966.62,24885,756,22,4.0,1908.28,1.0
2023-01-27,TikTok Ads,Lead_Generation,719.83,1492,587,116,17.0,4782.63,10.0
2023-01-27,TikTok Ads,Performance_Search,798.98,1899,739,173,40.0,12188.35,24.0
2023-01-27,TikTok Ads,Performance_Shopping,856.8,2009,777,161,29.0,12317.91,20.0
2023-01-27,TikTok Ads,Remarketing_Display,321.07,9339,293,81,20.0,8623.34,12.0
2023-01-27,TikTok Ads,Video_Awareness_Amplo,822.06,20906,708,32,7.0,5109.7,3.0
2023-01-28,Google Ads,Display_Generico,560.93,7168,228,6,2.0,1219.77,2.0
2023-01-28,Google Ads,Lead_Generation,499.11,561,202,36,9.0,3162.22,5.0
2023-01-28,Google Ads,Performance_Search,554.79,639,221,45,13.0,6337.5,6.0
2023-01-28,Google Ads,Performance_Shopping,379.27,476,153,27,12.0,4023.25,10.0
2023-01-28,Google Ads,Remarketing_Display,203.09,2292,77,20,3.0,2501.88,2.0
2023-01-28,Google Ads,Video_Awareness_Amplo,762.65,12220,299,11,4.0,1521.5800000000002,3.0
2023-01-28,Meta Ads,Display_Generico,567.67,12314,344,9,3.0,715.44,3.0
2023-01-28,Meta Ads,Lead_Generation,325.1,535,170,25,6.0,1534.0700000000002,4.0
2023-01-28,Meta Ads,Performance_Search,381.67,808,234,49,13.0,5754.81,7.0
2023-01-28,Meta Ads,Performance_Shopping,358.25,644,198,36,13.0,3945.88,8.0
2023-01-28,Meta Ads,Remarketing_Display,160.03,3059,90,21,10.0,3076.29,3.0
2023-01-28,Meta Ads,Video_Awareness_Amplo,702.59,13171,373,12,5.0,2624.15,4.0
2023-01-28,TikTok Ads,Display_Generico,537.37,18116,448,13,7.0,1983.02,6.0
2023-01-28,TikTok Ads,Lead_Generation,357.82,752,283,55,15.0,3845.9300000000003,10.0
2023-01-28,TikTok Ads,Performance_Search,486.78,1094,437,109,38.0,16338.62,26.0
2023-01-28,TikTok Ads,Performance_Shopping,618.84,1628,564,112,23.0,9575.85,12.0
2023-01-28,TikTok Ads,Remarketing_Display,160.33,3961,140,36,11.0,3808.88,7.0
2023-01-28,TikTok Ads,Video_Awareness_Amplo,911.45,26563,818,35,13.0,5965.57,10.0
2023-01-29,Google Ads,Display_Generico,714.64,8933,261,7,1.0,394.54,1.0
2023-01-29,Google Ads,Lead_Generation,351.95,413,136,23,4.0,2077.3599999999997,1.0
2023-01-29,Google Ads,Performance_Search,386.57,451,143,32,12.0,7836.43,7.0
2023-01-29,Google Ads,Performance_Shopping,621.42,643,245,42,9.0,2985.11,5.0
2023-01-29,Google Ads,Remarketing_Display,180.29,2452,75,20,3.0,303.15,1.0
2023-01-29,Google Ads,Video_Awareness_Amplo,559.05,9629,240,9,9.0,4377.22,3.0
2023-01-29,Meta Ads,Display_Generico,713.91,14845,403,10,2.0,488.18,0.0
2023-01-29,Meta Ads,Lead_Generation,317.35,470,161,25,10.0,3265.88,5.0
2023-01-29,Meta Ads,Performance_Search,578.43,986,317,57,14.0,5990.59,12.0
2023-01-29,Meta Ads,Performance_Shopping,582.06,1057,309,55,14.0,6463.11,6.0
2023-01-29,Meta Ads,Remarketing_Display,196.15,4687,118,26,4.0,1203.24,3.0
2023-01-29,Meta Ads,Video_Awareness_Amplo,536.0,10334,297,10,2.0,1163.3,1.0
2023-01-29,TikTok Ads,Display_Generico,520.38,15820,474,16,7.0,5228.75,6.0
2023-01-29,TikTok Ads,Lead_Generation,345.19,695,290,57,18.0,10043.76,13.0
2023-01-29,TikTok Ads,Performance_Search,273.96,601,215,49,22.0,7543.91,14.0
2023-01-29,TikTok Ads,Performance_Shopping,316.94,683,273,57,25.0,7085.84,13.0
2023-01-29,TikTok Ads,Remarketing_Display,153.11,3369,118,34,14.0,7330.38,8.0
2023-01-29,TikTok Ads,Video_Awareness_Amplo,747.89,24333,623,28,5.0,2209.98,3.0
2023-01-30,Google Ads,Display_Generico,1324.79,17187,550,17,2.0,395.12,1.0
2023-01-30,Google Ads,Lead_Generation,927.7,1128,368,65,13.0,4920.71,7.0
2023-01-30,Google Ads,Performance_Search,873.16,966,357,85,7.0,2261.02,6.0
2023-01-30,Google Ads,Performance_Shopping,510.51,605,203,40,10.0,4890.66,9.0
2023-01-30,Google Ads,Remarketing_Display,308.42,3829,120,29,8.0,3868.57,7.0
2023-01-30,Google Ads,Video_Awareness_Amplo,971.47,14764,354,13,0.0,0.0,0.0
2023-01-30,Meta Ads,Display_Generico,1385.46,35273,781,19,3.0,2404.0,3.0
2023-01-30,Meta Ads,Lead_Generation,968.18,1582,520,74,9.0,2505.5299999999997,4.0
2023-01-30,Meta Ads,Performance_Search,499.05,776,256,47,10.0,2244.21,9.0
2023-01-30,Meta Ads,Performance_Shopping,649.25,1199,352,64,10.0,2831.15,5.0
2023-01-30,Meta Ads,Remarketing_Display,352.6,6417,195,43,5.0,1479.08,3.0
2023-01-30,Meta Ads,Video_Awareness_Amplo,1165.01,23091,643,24,5.0,2568.5,3.0
2023-01-30,TikTok Ads,Display_Generico,1269.2,38835,992,31,5.0,2594.86,4.0
2023-01-30,TikTok Ads,Lead_Generation,680.86,1447,532,92,24.0,7210.59,18.0
2023-01-30,TikTok Ads,Performance_Search,437.57,976,348,90,34.0,9980.75,20.0
2023-01-30,TikTok Ads,Performance_Shopping,871.38,1818,720,144,24.0,9826.25,16.0
2023-01-30,TikTok Ads,Remarketing_Display,287.61,7523,225,60,9.0,1899.79,6.0
2023-01-30,TikTok Ads,Video_Awareness_Amplo,879.14,25338,755,34,6.0,3836.01,6.0
2023-01-31,Google Ads,Display_Generico,973.09,12527,378,11,0.0,0.0,0.0
2023-01-31,Google Ads,Lead_Generation,493.57,556,184,33,8.0,5940.23,7.0
2023-01-31,Google Ads,Performance_Search,772.9,886,301,70,15.0,5184.59,11.0
2023-01-31,Google Ads,Performance_Shopping,667.41,676,243,42,13.0,5903.22,9.0
2023-01-31,Google Ads,Remarketing_Display,327.69,4487,135,30,3.0,1737.76,3.0
2023-01-31,Google Ads,Video_Awareness_Amplo,990.91,18443,420,16,4.0,2044.92,1.0
2023-01-31,Meta Ads,Display_Generico,1450.38,35191,873,21,6.0,3155.64,2.0
2023-01-31,Meta Ads,Lead_Generation,661.0,1058,342,51,9.0,2800.79,5.0
2023-01-31,Meta Ads,Performance_Search,774.08,1149,395,82,14.0,5795.26,9.0
2023-01-31,Meta Ads,Performance_Shopping,853.42,1503,458,84,17.0,5068.9,15.0
2023-01-31,Meta Ads,Remarketing_Display,326.63,8280,179,39,7.0,1823.83,5.0
2023-01-31,Meta Ads,Video_Awareness_Amplo,1288.28,28268,660,25,5.0,2463.52,5.0
2023-01-31,TikTok Ads,Display_Generico,790.49,23656,662,22,4.0,1212.25,4.0
2023-01-31,TikTok Ads,Lead_Generation,803.71,1900,664,117,15.0,3255.47,11.0
2023-01-31,TikTok Ads,Performance_Search,562.39,1084,433,111,28.0,13186.46,21.0
2023-01-31,TikTok Ads,Performance_Shopping,401.56,770,306,61,31.0,11466.12,18.0
2023-01-31,TikTok Ads,Remarketing_Display,357.65,8902,311,78,15.0,4490.82,9.0
2023-01-31,TikTok Ads,Video_Awareness_Amplo,985.38,25631,855,34,8.0,3380.83,6.0
2023-02-01,Google Ads,Display_Generico,1261.96,23282,546,17,3.0,1303.3400000000001,3.0
2023-02-01,Google Ads,Lead_Generation,945.39,1177,376,68,10.0,3938.15,8.0
2023-02-01,Google Ads,Performance_Search,974.7,1006,364,81,17.0,5869.33,11.0
2023-02-01,Google Ads,Performance_Shopping,968.12,1288,413,74,11.0,2749.1800000000003,8.0
2023-02-01,Google Ads,Remarketing_Display,371.48,5634,163,44,5.0,1942.43,4.0
2023-02-01,Google Ads,Video_Awareness_Amplo,1312.84,15258,492,19,4.0,875.75,3.0
2023-02-01,Meta Ads,Display_Generico,1181.31,21050,636,17,4.0,1989.61,3.0
2023-02-01,Meta Ads,Lead_Generation,561.45,1055,311,46,13.0,4620.6900000000005,7.0
2023-02-01,Meta Ads,Performance_Search,735.33,1342,414,80,12.0,4146.48,10.0
2023-02-01,Meta Ads,Performance_Shopping,894.58,1411,487,82,8.0,2426.94,5.0
2023-02-01,Meta Ads,Remarketing_Display,332.67,6782,180,42,7.0,2022.77,5.0
2023-02-01,Meta Ads,Video_Awareness_Amplo,1366.73,28101,758,24,5.0,2071.91,2.0
2023-02-01,TikTok Ads,Display_Generico,986.72,35344,906,28,5.0,2884.04,2.0
2023-02-01,TikTok Ads,Lead_Generation,542.54,1314,450,75,8.0,4541.6900000000005,6.0
2023-02-01,TikTok Ads,Performance_Search,571.98,1296,490,107,19.0,8561.97,10.0
2023-02-01,TikTok Ads,Performance_Shopping,500.95,1048,436,88,14.0,5327.96,8.0
2023-02-01,TikTok Ads,Remarketing_Display,306.78,8567,272,71,13.0,5765.2,11.0
2023-02-01,TikTok Ads,Video_Awareness_Amplo,1409.47,37867,1157,48,8.0,3040.2200000000003,3.0
2023-02-02,Google Ads,Display_Generico,1485.56,19480,569,16,5.0,1792.92,3.0
2023-02-02,Google Ads,Lead_Generation,584.61,690,238,39,7.0,3028.32,6.0
2023-02-02,Google Ads,Performance_Search,992.62,1261,405,91,15.0,7749.65,9.0
2023-02-02,Google Ads,Performance_Shopping,484.69,570,200,40,14.0,5076.29,12.0
2023-02-02,Google Ads,Remarketing_Display,309.16,3520,118,27,11.0,4086.6099999999997,6.0
