customer_id,acquisition_date,acquisition_channel,acquisition_campaign,segment,region,total_orders,total_revenue,status
333,2023-01-03,TikTok Ads,Remarketing_Display,SMB,SP,3,716.63,churned
334,2023-01-03,TikTok Ads,Remarketing_Display,SMB,RJ,4,772.78,active
335,2023-01-03,TikTok Ads,Remarketing_Display,Mid-Market,SP,3,917.36,active
336,2023-01-03,TikTok Ads,Remarketing_Display,Mid-Market,ES,2,751.86,active
337,2023-01-03,TikTok Ads,Video_Awareness_Amplo,SMB,DF,2,206.04,active
338,2023-01-03,TikTok Ads,Video_Awareness_Amplo,Mid-Market,MG,2,732.29,churned
339,2023-01-03,TikTok Ads,Video_Awareness_Amplo,Enterprise,SC,3,3019.11,active
340,2023-01-03,TikTok Ads,Video_Awareness_Amplo,SMB,DF,2,563.19,active
341,2023-01-03,TikTok Ads,Video_Awareness_Amplo,SMB,SP,4,472.86,active
342,2023-01-04,Google Ads,Display_Generico,SMB,SP,6,890.42,churned
343,2023-01-04,Google Ads,Display_Generico,SMB,RJ,3,793.19,active
344,2023-01-04,Google Ads,Lead_Generation,Mid-Market,RS,8,3998.03,active
345,2023-01-04,Google Ads,Lead_Generation,SMB,DF,3,277.18,churned
346,2023-01-04,Google Ads,Lead_Generation,Mid-Market,SP,5,2368.49,active
347,2023-01-04,Google Ads,Lead_Generation,SMB,GO,6,1027.53,active
348,2023-01-04,Google Ads,Lead_Generation,SMB,RJ,4,759.63,active
349,2023-01-04,Google Ads,Lead_Generation,SMB,SP,4,624.06,active
350,2023-01-04,Google Ads,Lead_Generation,Mid-Market,SP,6,3417.29,active
351,2023-01-04,Google Ads,Lead_Generation,Enterprise,SC,5,5077.18,active
352,2023-01-04,Google Ads,Lead_Generation,SMB,BA,2,332.83,active
353,2023-01-04,Google Ads,Lead_Generation,SMB,RJ,4,981.8,active
354,2023-01-04,Google Ads,Lead_Generation,SMB,SP,1,102.04,active
355,2023-01-04,Google Ads,Performance_Search,SMB,SP,5,910.54,churned
356,2023-01-04,Google Ads,Performance_Search,Mid-Market,RJ,6,3422.79,active
357,2023-01-04,Google Ads,Performance_Search,SMB,DF,3,800.65,churned
358,2023-01-04,Google Ads,Performance_Search,Enterprise,SC,4,4637.2,churned
359,2023-01-04,Google Ads,Performance_Search,Enterprise,SP,2,1578.31,churned
360,2023-01-04,Google Ads,Performance_Search,Mid-Market,PE,2,461.72,churned
361,2023-01-04,Google Ads,Performance_Search,Mid-Market,PR,2,1523.22,active
362,2023-01-04,Google Ads,Performance_Shopping,Mid-Market,SP,2,1704.79,active
363,2023-01-04,Google Ads,Performance_Shopping,SMB,SP,5,1159.59,churned
364,2023-01-04,Google Ads,Performance_Shopping,SMB,PR,4,566.51,active
365,2023-01-04,Google Ads,Performance_Shopping,SMB,SP,9,1340.69,active
366,2023-01-04,Google Ads,Performance_Shopping,Mid-Market,DF,3,1755.82,churned
367,2023-01-04,Google Ads,Performance_Shopping,Mid-Market,PE,10,6452.68,active
368,2023-01-04,Google Ads,Performance_Shopping,Mid-Market,SP,3,2003.93,active
369,2023-01-04,Google Ads,Performance_Shopping,SMB,MG,1,263.48,active
370,2023-01-04,Google Ads,Performance_Shopping,Enterprise,SC,4,5004.82,active
371,2023-01-04,Google Ads,Remarketing_Display,Mid-Market,MG,4,2916.51,churned
372,2023-01-04,Google Ads,Remarketing_Display,SMB,RJ,7,1640.89,active
373,2023-01-04,Google Ads,Video_Awareness_Amplo,Mid-Market,PE,5,2113.16,active
374,2023-01-04,Google Ads,Video_Awareness_Amplo,SMB,MG,2,328.37,churned
375,2023-01-04,Meta Ads,Display_Generico,SMB,RJ,6,1439.65,active
376,2023-01-04,Meta Ads,Lead_Generation,SMB,RJ,4,1078.6,churned
377,2023-01-04,Meta Ads,Lead_Generation,SMB,PR,2,404.13,churned
378,2023-01-04,Meta Ads,Lead_Generation,Mid-Market,SP,4,2661.85,active
379,2023-01-04,Meta Ads,Lead_Generation,SMB,PR,3,521.94,active
380,2023-01-04,Meta Ads,Lead_Generation,SMB,SP,3,318.82,active
381,2023-01-04,Meta Ads,Lead_Generation,Mid-Market,BA,5,1462.9,active
382,2023-01-04,Meta Ads,Lead_Generation,SMB,SP,7,1372.53,active
383,2023-01-04,Meta Ads,Lead_Generation,Mid-Market,RS,3,2389.13,churned
384,2023-01-04,Meta Ads,Lead_Generation,SMB,SP,8,1801.48,active
385,2023-01-04,Meta Ads,Lead_Generation,SMB,PE,6,1070.03,churned
386,2023-01-04,Meta Ads,Lead_Generation,Mid-Market,SP,3,2511.03,churned
387,2023-01-04,Meta Ads,Lead_Generation,Enterprise,SP,2,1982.51,active
388,2023-01-04,Meta Ads,Lead_Generation,SMB,MG,9,1906.48,active
389,2023-01-04,Meta Ads,Lead_Generation,SMB,RS,3,522.27,active
390,2023-01-04,Meta Ads,Performance_Search,Mid-Market,CE,6,3687.92,churned
391,2023-01-04,Meta Ads,Performance_Search,SMB,SP,4,638.5,active
392,2023-01-04,Meta Ads,Performance_Search,SMB,MG,1,305.43,active
393,2023-01-04,Meta Ads,Performance_Search,SMB,MG,6,1064.37,churned
394,2023-01-04,Meta Ads,Performance_Search,SMB,RS,4,749.11,churned
395,2023-01-04,Meta Ads,Performance_Search,SMB,SP,2,377.25,active
396,2023-01-04,Meta Ads,Performance_Search,SMB,CE,3,840.78,churned
397,2023-01-04,Meta Ads,Performance_Search,SMB,MG,5,823.02,active
398,2023-01-04,Meta Ads,Performance_Search,SMB,SP,6,1490.34,active
399,2023-01-04,Meta Ads,Performance_Search,SMB,RJ,5,1316.62,active
400,2023-01-04,Meta Ads,Performance_Search,Mid-Market,MG,5,2982.27,active
401,2023-01-04,Meta Ads,Performance_Search,SMB,MG,5,870.03,churned
402,2023-01-04,Meta Ads,Performance_Search,Enterprise,SC,3,3904.81,active
403,2023-01-04,Meta Ads,Performance_Shopping,SMB,SC,5,561.15,churned
404,2023-01-04,Meta Ads,Performance_Shopping,SMB,SP,4,719.89,churned
405,2023-01-04,Meta Ads,Performance_Shopping,SMB,BA,5,1067.48,active
406,2023-01-04,Meta Ads,Performance_Shopping,SMB,BA,6,1150.65,churned
407,2023-01-04,Meta Ads,Performance_Shopping,SMB,MG,2,477.02,active
408,2023-01-04,Meta Ads,Performance_Shopping,Mid-Market,PR,5,3021.96,churned
409,2023-01-04,Meta Ads,Performance_Shopping,Enterprise,SP,6,7293.32,active
410,2023-01-04,Meta Ads,Performance_Shopping,Mid-Market,CE,3,2091.72,active
411,2023-01-04,Meta Ads,Remarketing_Display,Mid-Market,SC,4,1252.03,active
412,2023-01-04,Meta Ads,Remarketing_Display,Mid-Market,RS,3,1648.02,active
413,2023-01-04,Meta Ads,Remarketing_Display,SMB,RJ,8,1292.39,churned
414,2023-01-04,Meta Ads,Remarketing_Display,SMB,SC,4,481.7,active
415,2023-01-04,Meta Ads,Remarketing_Display,SMB,PE,4,750.68,active
416,2023-01-04,Meta Ads,Video_Awareness_Amplo,SMB,ES,5,1332.43,churned
417,2023-01-04,Meta Ads,Video_Awareness_Amplo,Enterprise,RS,5,5603.08,active
418,2023-01-04,Meta Ads,Video_Awareness_Amplo,Enterprise,BA,5,6244.77,active
419,2023-01-04,TikTok Ads,Display_Generico,SMB,PE,6,1240.7,churned
420,2023-01-04,TikTok Ads,Display_Generico,SMB,SP,3,653.22,active
421,2023-01-04,TikTok Ads,Display_Generico,SMB,SP,4,625.41,churned
422,2023-01-04,TikTok Ads,Lead_Generation,SMB,SP,3,590.95,churned
423,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,CE,5,2433.71,active
424,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,DF,3,1052.41,active
425,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,PE,2,1239.88,churned
426,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,PR,3,1481.89,churned
427,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,SP,2,1043.85,churned
428,2023-01-04,TikTok Ads,Lead_Generation,Enterprise,SP,8,6962.74,active
429,2023-01-04,TikTok Ads,Lead_Generation,SMB,SP,6,1370.3,active
430,2023-01-04,TikTok Ads,Lead_Generation,SMB,RJ,5,1271.15,active
431,2023-01-04,TikTok Ads,Lead_Generation,SMB,SP,3,323.09,churned
432,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,ES,3,1879.27,active
433,2023-01-04,TikTok Ads,Lead_Generation,Enterprise,RJ,5,4409.28,active
434,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,MG,1,346.85,active
435,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,PR,9,3173.39,churned
436,2023-01-04,TikTok Ads,Lead_Generation,SMB,PE,5,589.91,active
437,2023-01-04,TikTok Ads,Lead_Generation,SMB,SP,4,442.35,active
438,2023-01-04,TikTok Ads,Lead_Generation,SMB,DF,4,1093.07,churned
439,2023-01-04,TikTok Ads,Lead_Generation,Mid-Market,CE,3,1524.33,churned
440,2023-01-04,TikTok Ads,Lead_Generation,SMB,SP,1,100.51,active
441,2023-01-04,TikTok Ads,Performance_Search,SMB,SP,5,1216.97,churned
442,2023-01-04,TikTok Ads,Performance_Search,SMB,SP,3,310.25,active
443,2023-01-04,TikTok Ads,Performance_Search,SMB,RJ,3,606.08,active
444,2023-01-04,TikTok Ads,Performance_Search,SMB,PR,3,504.05,active
445,2023-01-04,TikTok Ads,Performance_Search,SMB,CE,3,496.52,active
446,2023-01-04,TikTok Ads,Performance_Search,Mid-Market,MG,4,2448.48,active
447,2023-01-04,TikTok Ads,Performance_Search,Enterprise,SP,8,7444.73,active
448,2023-01-04,TikTok Ads,Performance_Search,SMB,RJ,4,1104.33,active
449,2023-01-04,TikTok Ads,Performance_Search,SMB,SP,6,992.04,active
450,2023-01-04,TikTok Ads,Performance_Search,SMB,SP,4,782.1,active
451,2023-01-04,TikTok Ads,Performance_Search,SMB,BA,4,576.33,active
452,2023-01-04,TikTok Ads,Performance_Search,SMB,PR,5,1364.0,active
453,2023-01-04,TikTok Ads,Performance_Search,SMB,MG,4,1048.24,churned
454,2023-01-04,TikTok Ads,Performance_Search,Mid-Market,MG,4,2904.69,churned
455,2023-01-04,TikTok Ads,Performance_Search,Mid-Market,CE,3,1886.87,active
456,2023-01-04,TikTok Ads,Performance_Search,SMB,PE,2,428.67,active
457,2023-01-04,TikTok Ads,Performance_Search,SMB,SC,2,240.37,churned
458,2023-01-04,TikTok Ads,Performance_Search,SMB,RS,2,649.68,active
459,2023-01-04,TikTok Ads,Performance_Search,SMB,GO,6,853.39,active
460,2023-01-04,TikTok Ads,Performance_Search,Mid-Market,MG,3,1886.53,active
461,2023-01-04,TikTok Ads,Performance_Search,SMB,RJ,1,112.93,active
462,2023-01-04,TikTok Ads,Performance_Search,Enterprise,SP,3,3504.4,churned
463,2023-01-04,TikTok Ads,Performance_Search,Mid-Market,RS,5,2434.5,active
464,2023-01-04,TikTok Ads,Performance_Search,SMB,SP,5,1109.62,active
465,2023-01-04,TikTok Ads,Performance_Search,SMB,SP,3,794.29,churned
466,2023-01-04,TikTok Ads,Performance_Shopping,SMB,SP,5,1021.6,active
467,2023-01-04,TikTok Ads,Performance_Shopping,Enterprise,RS,4,3663.23,active
468,2023-01-04,TikTok Ads,Performance_Shopping,SMB,CE,2,496.65,active
469,2023-01-04,TikTok Ads,Performance_Shopping,SMB,CE,5,1180.19,active
470,2023-01-04,TikTok Ads,Performance_Shopping,Mid-Market,RS,6,3091.39,active
471,2023-01-04,TikTok Ads,Performance_Shopping,SMB,PE,6,1226.98,active
472,2023-01-04,TikTok Ads,Performance_Shopping,SMB,GO,4,881.42,active
473,2023-01-04,TikTok Ads,Performance_Shopping,SMB,PR,2,390.02,active
474,2023-01-04,TikTok Ads,Performance_Shopping,SMB,PR,2,330.32,churned
475,2023-01-04,TikTok Ads,Performance_Shopping,SMB,SP,5,1043.78,churned
476,2023-01-04,TikTok Ads,Performance_Shopping,Mid-Market,PE,4,3059.6,churned
477,2023-01-04,TikTok Ads,Performance_Shopping,Enterprise,CE,7,7119.96,active
478,2023-01-04,TikTok Ads,Performance_Shopping,SMB,SC,5,887.84,active
479,2023-01-04,TikTok Ads,Performance_Shopping,SMB,SP,4,868.87,active
480,2023-01-04,TikTok Ads,Performance_Shopping,SMB,RJ,3,440.24,churned
481,2023-01-04,TikTok Ads,Performance_Shopping,SMB,RJ,3,551.21,active
482,2023-01-04,TikTok Ads,Performance_Shopping,Enterprise,SP,2,2038.09,active
483,2023-01-04,TikTok Ads,Performance_Shopping,Enterprise,PR,6,5333.71,active
484,2023-01-04,TikTok Ads,Remarketing_Display,SMB,RJ,6,1524.1,active
485,2023-01-04,TikTok Ads,Remarketing_Display,SMB,GO,5,1092.9,churned
486,2023-01-04,TikTok Ads,Remarketing_Display,Mid-Market,SP,5,3736.75,active
487,2023-01-04,TikTok Ads,Remarketing_Display,SMB,CE,2,471.58,churned
488,2023-01-04,TikTok Ads,Remarketing_Display,SMB,PR,5,1062.68,churned
489,2023-01-04,TikTok Ads,Remarketing_Display,Mid-Market,SC,7,3150.37,active
490,2023-01-04,TikTok Ads,Remarketing_Display,Mid-Market,SP,2,1194.31,active
491,2023-01-04,TikTok Ads,Remarketing_Display,Enterprise,PR,2,2416.23,churned
492,2023-01-04,TikTok Ads,Remarketing_Display,Enterprise,SP,3,2656.68,active
493,2023-01-04,TikTok Ads,Remarketing_Display,SMB,MG,4,625.14,active
494,2023-01-04,TikTok Ads,Remarketing_Display,Mid-Market,GO,4,2380.77,churned
495,2023-01-04,TikTok Ads,Video_Awareness_Amplo,SMB,SP,4,975.34,active
496,2023-01-04,TikTok Ads,Video_Awareness_Amplo,SMB,SC,2,335.53,churned
497,2023-01-04,TikTok Ads,Video_Awareness_Amplo,SMB,PR,4,430.69,active
498,2023-01-04,TikTok Ads,Video_Awareness_Amplo,SMB,SP,4,882.46,churned
499,2023-01-04,TikTok Ads,Video_Awareness_Amplo,Mid-Market,ES,2,1313.23,churned
500,2023-01-05,Google Ads,Display_Generico,Mid-Market,SP,3,1174.94,active
501,2023-01-05,Google Ads,Lead_Generation,SMB,MG,5,1105.99,churned
502,2023-01-05,Google Ads,Lead_Generation,SMB,RJ,9,2324.74,active
503,2023-01-05,Google Ads,Lead_Generation,Enterprise,SP,3,3595.31,active
504,2023-01-05,Google Ads,Lead_Generation,SMB,BA,5,1004.04,active
505,2023-01-05,Google Ads,Performance_Search,Mid-Market,MG,4,1256.91,churned
506,2023-01-05,Google Ads,Performance_Search,SMB,PR,3,400.83,churned
507,2023-01-05,Google Ads,Performance_Search,Mid-Market,SC,2,693.43,churned
508,2023-01-05,Google Ads,Performance_Shopping,Mid-Market,MG,4,3220.57,churned
509,2023-01-05,Google Ads,Performance_Shopping,SMB,SP,3,650.34,active
510,2023-01-05,Google Ads,Performance_Shopping,SMB,SP,1,228.34,churned
511,2023-01-05,Google Ads,Performance_Shopping,SMB,SP,4,541.85,active
512,2023-01-05,Google Ads,Performance_Shopping,SMB,PR,2,363.68,active
513,2023-01-05,Google Ads,Performance_Shopping,Mid-Market,SC,3,1237.16,churned
514,2023-01-05,Google Ads,Performance_Shopping,SMB,PE,1,364.34,churned
515,2023-01-05,Google Ads,Performance_Shopping,SMB,SC,9,1654.4,active
516,2023-01-05,Google Ads,Remarketing_Display,Mid-Market,PE,5,2701.63,churned
517,2023-01-05,Google Ads,Remarketing_Display,SMB,SP,2,421.0,churned
518,2023-01-05,Google Ads,Remarketing_Display,SMB,ES,6,1267.25,active
519,2023-01-05,Google Ads,Remarketing_Display,Mid-Market,RJ,3,1367.63,churned
520,2023-01-05,Google Ads,Video_Awareness_Amplo,Enterprise,SP,4,3704.89,active
521,2023-01-05,Google Ads,Video_Awareness_Amplo,SMB,ES,3,484.8,churned
522,2023-01-05,Google Ads,Video_Awareness_Amplo,SMB,SP,3,527.74,churned
523,2023-01-05,Meta Ads,Display_Generico,Mid-Market,SP,4,3384.28,active
524,2023-01-05,Meta Ads,Display_Generico,SMB,CE,4,745.04,active
525,2023-01-05,Meta Ads,Lead_Generation,SMB,SP,7,1133.87,active
526,2023-01-05,Meta Ads,Lead_Generation,Enterprise,PR,5,4054.32,active
527,2023-01-05,Meta Ads,Lead_Generation,Mid-Market,RJ,3,994.81,active
528,2023-01-05,Meta Ads,Lead_Generation,SMB,SP,2,515.84,active
529,2023-01-05,Meta Ads,Lead_Generation,Mid-Market,SP,6,2921.89,active
530,2023-01-05,Meta Ads,Lead_Generation,SMB,RJ,3,447.98,active
531,2023-01-05,Meta Ads,Lead_Generation,SMB,RJ,7,1397.82,churned
532,2023-01-05,Meta Ads,Lead_Generation,Mid-Market,SC,3,1050.57,active
533,2023-01-05,Meta Ads,Lead_Generation,Mid-Market,BA,6,3292.23,churned
534,2023-01-05,Meta Ads,Performance_Search,SMB,ES,4,544.35,active
535,2023-01-05,Meta Ads,Performance_Search,Enterprise,SP,3,3512.49,active
536,2023-01-05,Meta Ads,Performance_Search,Mid-Market,RJ,2,668.02,active
537,2023-01-05,Meta Ads,Performance_Search,SMB,SP,5,777.19,churned
538,2023-01-05,Meta Ads,Performance_Search,SMB,CE,3,591.3,active
539,2023-01-05,Meta Ads,Performance_Search,Mid-Market,SP,2,584.98,churned
540,2023-01-05,Meta Ads,Performance_Search,SMB,GO,5,1652.6,churned
541,2023-01-05,Meta Ads,Performance_Search,Mid-Market,BA,5,3104.87,active
542,2023-01-05,Meta Ads,Performance_Shopping,Enterprise,RS,3,3199.93,active
543,2023-01-05,Meta Ads,Performance_Shopping,SMB,MG,4,663.39,churned
544,2023-01-05,Meta Ads,Performance_Shopping,Mid-Market,RJ,2,1217.61,churned
545,2023-01-05,Meta Ads,Performance_Shopping,SMB,MG,4,454.33,churned
546,2023-01-05,Meta Ads,Performance_Shopping,SMB,DF,5,1117.67,churned
547,2023-01-05,Meta Ads,Performance_Shopping,Mid-Market,PE,3,882.99,active
548,2023-01-05,Meta Ads,Performance_Shopping,SMB,SP,5,1156.31,churned
549,2023-01-05,Meta Ads,Performance_Shopping,Mid-Market,SP,5,2923.09,active
550,2023-01-05,Meta Ads,Remarketing_Display,SMB,DF,2,401.74,churned
551,2023-01-05,Meta Ads,Remarketing_Display,SMB,CE,6,777.71,active
552,2023-01-05,Meta Ads,Remarketing_Display,Mid-Market,RS,7,2036.86,churned
553,2023-01-05,Meta Ads,Remarketing_Display,SMB,MG,4,744.78,churned
554,2023-01-05,Meta Ads,Video_Awareness_Amplo,SMB,SP,4,1049.64,churned
555,2023-01-05,Meta Ads,Video_Awareness_Amplo,Mid-Market,MG,2,1481.28,active
556,2023-01-05,TikTok Ads,Display_Generico,SMB,SP,4,639.81,churned
557,2023-01-05,TikTok Ads,Display_Generico,SMB,BA,2,365.06,churned
558,2023-01-05,TikTok Ads,Display_Generico,Mid-Market,CE,5,2574.51,churned
559,2023-01-05,TikTok Ads,Lead_Generation,SMB,CE,5,766.72,churned
560,2023-01-05,TikTok Ads,Lead_Generation,SMB,RJ,6,853.45,churned
561,2023-01-05,TikTok Ads,Lead_Generation,SMB,SP,5,1138.47,active
562,2023-01-05,TikTok Ads,Lead_Generation,Mid-Market,SP,1,381.6,active
563,2023-01-05,TikTok Ads,Lead_Generation,SMB,PE,2,644.71,churned
564,2023-01-05,TikTok Ads,Lead_Generation,Enterprise,BA,1,782.97,active
565,2023-01-05,TikTok Ads,Lead_Generation,SMB,CE,3,802.6,active
566,2023-01-05,TikTok Ads,Lead_Generation,Mid-Market,SC,5,2197.77,churned
567,2023-01-05,TikTok Ads,Lead_Generation,Mid-Market,RJ,3,1260.35,active
568,2023-01-05,TikTok Ads,Lead_Generation,Mid-Market,SP,2,1224.12,churned
569,2023-01-05,TikTok Ads,Lead_Generation,Mid-Market,MG,3,2770.98,active
570,2023-01-05,TikTok Ads,Lead_Generation,SMB,SP,4,874.39,churned
571,2023-01-05,TikTok Ads,Lead_Generation,SMB,PR,2,276.53,active
572,2023-01-05,TikTok Ads,Performance_Search,SMB,SP,6,1329.76,active
573,2023-01-05,TikTok Ads,Performance_Search,Enterprise,CE,5,5390.99,active
574,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,SP,7,3396.72,churned
575,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,PE,4,2281.64,active
576,2023-01-05,TikTok Ads,Performance_Search,SMB,PR,3,578.4,active
577,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,SP,4,3400.96,active
578,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,MG,1,1330.49,active
579,2023-01-05,TikTok Ads,Performance_Search,Enterprise,MG,2,2186.49,active
580,2023-01-05,TikTok Ads,Performance_Search,SMB,RJ,3,601.64,active
581,2023-01-05,TikTok Ads,Performance_Search,SMB,SP,5,1312.94,active
582,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,SC,2,1309.62,active
583,2023-01-05,TikTok Ads,Performance_Search,SMB,SC,5,743.24,active
584,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,RS,5,2697.22,active
585,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,SP,4,1341.55,churned
586,2023-01-05,TikTok Ads,Performance_Search,SMB,SP,4,1127.93,churned
587,2023-01-05,TikTok Ads,Performance_Search,SMB,GO,6,1452.04,active
588,2023-01-05,TikTok Ads,Performance_Search,SMB,DF,4,727.47,active
589,2023-01-05,TikTok Ads,Performance_Search,Enterprise,DF,5,5766.0,active
590,2023-01-05,TikTok Ads,Performance_Search,SMB,RJ,3,849.38,churned
591,2023-01-05,TikTok Ads,Performance_Search,SMB,RS,3,934.39,active
592,2023-01-05,TikTok Ads,Performance_Search,Enterprise,SP,4,4234.45,active
593,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,BA,4,2565.25,active
594,2023-01-05,TikTok Ads,Performance_Search,SMB,RJ,2,427.77,churned
595,2023-01-05,TikTok Ads,Performance_Search,SMB,PR,3,759.53,active
596,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,RJ,5,2916.87,active
597,2023-01-05,TikTok Ads,Performance_Search,Mid-Market,RS,7,3168.39,active
598,2023-01-05,TikTok Ads,Performance_Search,SMB,RJ,3,532.36,active
599,2023-01-05,TikTok Ads,Performance_Shopping,SMB,MG,6,1648.25,churned
600,2023-01-05,TikTok Ads,Performance_Shopping,Mid-Market,SP,5,3259.4,active
601,2023-01-05,TikTok Ads,Performance_Shopping,Mid-Market,RJ,2,1283.12,active
602,2023-01-05,TikTok Ads,Performance_Shopping,SMB,MG,2,347.14,active
603,2023-01-05,TikTok Ads,Performance_Shopping,SMB,SP,4,728.27,active
604,2023-01-05,TikTok Ads,Performance_Shopping,Mid-Market,MG,4,3754.32,churned
605,2023-01-05,TikTok Ads,Performance_Shopping,Enterprise,ES,2,2439.27,active
606,2023-01-05,TikTok Ads,Performance_Shopping,Mid-Market,RJ,6,4295.53,active
607,2023-01-05,TikTok Ads,Performance_Shopping,SMB,GO,5,1005.95,active
608,2023-01-05,TikTok Ads,Performance_Shopping,SMB,SP,5,729.93,active
609,2023-01-05,TikTok Ads,Performance_Shopping,Enterprise,CE,2,2034.66,churned
610,2023-01-05,TikTok Ads,Performance_Shopping,Mid-Market,MG,2,1685.59,active
611,2023-01-05,TikTok Ads,Performance_Shopping,Mid-Market,PR,8,3459.44,churned
612,2023-01-05,TikTok Ads,Performance_Shopping,SMB,PR,3,649.36,active
613,2023-01-05,TikTok Ads,Performance_Shopping,SMB,CE,3,348.03,churned
614,2023-01-05,TikTok Ads,Performance_Shopping,SMB,RJ,3,309.1,churned
615,2023-01-05,TikTok Ads,Performance_Shopping,Mid-Market,RS,4,2110.24,active
616,2023-01-05,TikTok Ads,Performance_Shopping,SMB,SC,3,719.52,active
617,2023-01-05,TikTok Ads,Remarketing_Display,SMB,RJ,3,534.08,active
618,2023-01-05,TikTok Ads,Remarketing_Display,SMB,SP,5,797.91,churned
619,2023-01-05,TikTok Ads,Remarketing_Display,SMB,SP,4,772.64,active
620,2023-01-05,TikTok Ads,Remarketing_Display,SMB,PR,6,1102.07,churned
621,2023-01-05,TikTok Ads,Remarketing_Display,SMB,SC,1,136.1,active
622,2023-01-05,TikTok Ads,Remarketing_Display,SMB,SP,2,319.62,active
623,2023-01-05,TikTok Ads,Remarketing_Display,Mid-Market,SP,3,2228.33,active
624,2023-01-05,TikTok Ads,Remarketing_Display,SMB,CE,2,454.59,active
625,2023-01-05,TikTok Ads,Video_Awareness_Amplo,Mid-Market,PR,8,2295.6,active
626,2023-01-05,TikTok Ads,Video_Awareness_Amplo,SMB,SP,3,587.99,active
627,2023-01-05,TikTok Ads,Video_Awareness_Amplo,SMB,PE,3,660.16,churned
628,2023-01-06,Google Ads,Display_Generico,SMB,SP,5,999.2,churned
629,2023-01-06,Google Ads,Display_Generico,SMB,PR,3,425.75,active
630,2023-01-06,Google Ads,Lead_Generation,Mid-Market,SP,1,661.48,active
631,2023-01-06,Google Ads,Lead_Generation,SMB,MG,2,322.32,churned
632,2023-01-06,Google Ads,Performance_Search,Mid-Market,MG,3,1806.94,churned
633,2023-01-06,Google Ads,Performance_Search,SMB,MG,4,958.83,active
