date,channel,campaign,spend,impressions,clicks,conversions,cpc,ctr,cvr
2023-01-17,Google Ads,Video_Awareness_Amplo,1214.32,17287,510,20,2.38,0.0295,0.0403
2023-01-17,Meta Ads,Performance_Search,848.38,1517,511,102,1.66,0.3367,0.1996
2023-01-17,Meta Ads,Performance_Shopping,955.79,1668,548,101,1.74,0.3285,0.1858
2023-01-17,Meta Ads,Remarketing_Display,215.54,3996,110,22,1.96,0.0275,0.2056
2023-01-17,Meta Ads,Lead_Generation,567.52,1033,302,46,1.87,0.2923,0.1555
2023-01-17,Meta Ads,Display_Generico,1018.67,26350,552,16,1.84,0.0209,0.029
2023-01-17,Meta Ads,Video_Awareness_Amplo,1448.11,26104,735,24,1.97,0.0282,0.0333
2023-01-17,TikTok Ads,Performance_Search,835.72,2237,769,179,1.09,0.3437,0.2335
2023-01-17,TikTok Ads,Performance_Shopping,677.59,1358,535,110,1.26,0.3939,0.2067
2023-01-17,TikTok Ads,Remarketing_Display,248.99,6372,188,51,1.32,0.0295,0.2723
2023-01-17,TikTok Ads,Lead_Generation,486.97,970,383,67,1.27,0.3947,0.1766
2023-01-17,TikTok Ads,Display_Generico,838.37,20880,674,21,1.24,0.0323,0.0315
2023-01-17,TikTok Ads,Video_Awareness_Amplo,1432.63,43378,1283,61,1.12,0.0296,0.0479
2023-01-18,Google Ads,Performance_Search,637.17,720,247,51,2.57,0.3428,0.2101
2023-01-18,Google Ads,Performance_Shopping,968.1,1043,394,70,2.45,0.3776,0.1797
2023-01-18,Google Ads,Remarketing_Display,237.16,3501,104,25,2.27,0.0297,0.2434
2023-01-18,Google Ads,Lead_Generation,897.95,943,361,57,2.49,0.3828,0.1593
2023-01-18,Google Ads,Display_Generico,1376.36,16787,521,16,2.64,0.031,0.0321
2023-01-18,Google Ads,Video_Awareness_Amplo,1302.73,21281,508,18,2.56,0.0239,0.0363
2023-01-18,Meta Ads,Performance_Search,931.08,1489,505,99,1.84,0.339,0.1973
2023-01-18,Meta Ads,Performance_Shopping,459.8,831,276,46,1.67,0.3319,0.1686
2023-01-18,Meta Ads,Remarketing_Display,234.7,6150,130,29,1.8,0.0211,0.2287
2023-01-18,Meta Ads,Lead_Generation,548.76,932,287,43,1.91,0.3079,0.1516
2023-01-18,Meta Ads,Display_Generico,789.95,19551,479,12,1.65,0.0245,0.0269
2023-01-18,Meta Ads,Video_Awareness_Amplo,1192.56,25039,691,26,1.72,0.0276,0.0386
2023-01-18,TikTok Ads,Performance_Search,848.38,2055,778,173,1.09,0.3785,0.2229
2023-01-18,TikTok Ads,Performance_Shopping,532.96,1145,404,84,1.32,0.3528,0.209
2023-01-18,TikTok Ads,Remarketing_Display,316.35,8128,253,62,1.25,0.0311,0.248
2023-01-18,TikTok Ads,Lead_Generation,582.47,1385,483,87,1.2,0.3487,0.1814
2023-01-18,TikTok Ads,Display_Generico,804.72,25114,732,22,1.1,0.0291,0.0306
2023-01-18,TikTok Ads,Video_Awareness_Amplo,1170.34,27572,939,38,1.25,0.0341,0.0414
2023-01-19,Google Ads,Performance_Search,489.23,589,212,48,2.3,0.3596,0.2291
2023-01-19,Google Ads,Performance_Shopping,409.53,470,150,28,2.72,0.3186,0.1916
2023-01-19,Google Ads,Remarketing_Display,334.12,4079,124,32,2.69,0.0304,0.2651
2023-01-19,Google Ads,Lead_Generation,590.09,692,222,40,2.66,0.3206,0.1834
2023-01-19,Google Ads,Display_Generico,1156.69,15837,435,13,2.66,0.0275,0.0309
2023-01-19,Google Ads,Video_Awareness_Amplo,1142.19,18701,436,15,2.62,0.0233,0.0365
2023-01-19,Meta Ads,Performance_Search,535.93,927,319,59,1.68,0.3438,0.1869
2023-01-19,Meta Ads,Performance_Shopping,963.34,1845,553,100,1.74,0.2997,0.1809
2023-01-19,Meta Ads,Remarketing_Display,324.28,6878,180,42,1.8,0.0262,0.2349
2023-01-19,Meta Ads,Lead_Generation,524.99,756,265,41,1.98,0.3504,0.1576
2023-01-19,Meta Ads,Display_Generico,918.54,23186,492,12,1.86,0.0212,0.0245
2023-01-19,Meta Ads,Video_Awareness_Amplo,958.32,18249,536,20,1.79,0.0294,0.0376
2023-01-19,TikTok Ads,Performance_Search,826.6,1897,699,164,1.18,0.3683,0.2358
2023-01-19,TikTok Ads,Performance_Shopping,970.26,2181,890,188,1.09,0.4079,0.2123
2023-01-19,TikTok Ads,Remarketing_Display,281.25,7407,224,66,1.25,0.0302,0.2955
2023-01-19,TikTok Ads,Lead_Generation,919.26,2143,778,148,1.18,0.363,0.1905
2023-01-19,TikTok Ads,Display_Generico,1406.28,38971,1243,42,1.13,0.0319,0.0339
2023-01-19,TikTok Ads,Video_Awareness_Amplo,1283.63,34943,1154,54,1.11,0.033,0.0476
2023-01-20,Google Ads,Performance_Search,496.38,545,209,43,2.37,0.383,0.206
2023-01-20,Google Ads,Performance_Shopping,892.1,1074,357,72,2.5,0.3323,0.2041
2023-01-20,Google Ads,Remarketing_Display,282.56,4238,112,28,2.51,0.0264,0.2546
2023-01-20,Google Ads,Lead_Generation,486.91,519,199,32,2.45,0.3829,0.1618
2023-01-20,Google Ads,Display_Generico,1231.37,16418,510,14,2.41,0.0311,0.0278
2023-01-20,Google Ads,Video_Awareness_Amplo,1445.6,23279,583,21,2.48,0.025,0.0366
2023-01-20,Meta Ads,Performance_Search,490.56,875,271,57,1.81,0.3096,0.211
2023-01-20,Meta Ads,Performance_Shopping,643.72,1148,376,66,1.71,0.3275,0.1781
2023-01-20,Meta Ads,Remarketing_Display,228.16,6473,135,31,1.68,0.0209,0.2356
2023-01-20,Meta Ads,Lead_Generation,780.32,1271,435,70,1.79,0.342,0.1624
2023-01-20,Meta Ads,Display_Generico,1182.53,27049,611,15,1.93,0.0226,0.0249
2023-01-20,Meta Ads,Video_Awareness_Amplo,966.58,22724,589,23,1.64,0.0259,0.0391
2023-01-20,TikTok Ads,Performance_Search,414.07,991,373,98,1.11,0.3764,0.263
2023-01-20,TikTok Ads,Performance_Shopping,576.43,1387,479,93,1.2,0.3452,0.1943
2023-01-20,TikTok Ads,Remarketing_Display,388.39,12141,296,88,1.31,0.0244,0.2998
2023-01-20,TikTok Ads,Lead_Generation,765.84,1577,594,111,1.29,0.3766,0.1876
2023-01-20,TikTok Ads,Display_Generico,1116.49,34591,900,26,1.24,0.026,0.0299
2023-01-20,TikTok Ads,Video_Awareness_Amplo,992.7,29655,794,36,1.25,0.0268,0.0455
2023-01-21,Google Ads,Performance_Search,623.9,748,271,58,2.3,0.3621,0.2175
2023-01-21,Google Ads,Performance_Shopping,585.11,687,250,50,2.34,0.3635,0.2028
2023-01-21,Google Ads,Remarketing_Display,247.11,3396,95,24,2.59,0.028,0.2559
2023-01-21,Google Ads,Lead_Generation,585.4,725,230,42,2.54,0.3171,0.1847
2023-01-21,Google Ads,Display_Generico,814.98,12653,314,9,2.59,0.0248,0.031
2023-01-21,Google Ads,Video_Awareness_Amplo,683.48,11231,265,10,2.58,0.0236,0.0413
2023-01-21,Meta Ads,Performance_Search,635.15,1104,387,75,1.64,0.3505,0.1943
2023-01-21,Meta Ads,Performance_Shopping,586.1,949,308,55,1.9,0.3243,0.1792
2023-01-21,Meta Ads,Remarketing_Display,238.71,5665,135,31,1.77,0.0238,0.2325
2023-01-21,Meta Ads,Lead_Generation,562.12,873,296,44,1.89,0.3391,0.151
2023-01-21,Meta Ads,Display_Generico,872.04,20110,524,12,1.66,0.0261,0.0243
2023-01-21,Meta Ads,Video_Awareness_Amplo,652.66,15160,372,13,1.75,0.0245,0.0374
2023-01-21,TikTok Ads,Performance_Search,402.28,938,338,79,1.19,0.3601,0.2359
2023-01-21,TikTok Ads,Performance_Shopping,340.79,799,310,66,1.1,0.3879,0.216
2023-01-21,TikTok Ads,Remarketing_Display,205.8,5943,172,50,1.19,0.0289,0.295
2023-01-21,TikTok Ads,Lead_Generation,452.04,1099,378,68,1.2,0.3439,0.1811
2023-01-21,TikTok Ads,Display_Generico,677.4,18358,576,19,1.18,0.0314,0.0332
2023-01-21,TikTok Ads,Video_Awareness_Amplo,778.67,18008,616,28,1.26,0.0342,0.0459
2023-01-22,Google Ads,Performance_Search,618.42,830,273,54,2.26,0.3287,0.1983
2023-01-22,Google Ads,Performance_Shopping,500.98,557,185,38,2.7,0.332,0.2062
2023-01-22,Google Ads,Remarketing_Display,134.73,1860,49,11,2.72,0.0263,0.2301
2023-01-22,Google Ads,Lead_Generation,439.38,549,184,30,2.38,0.3349,0.1634
2023-01-22,Google Ads,Display_Generico,865.46,13250,343,10,2.52,0.0259,0.0307
2023-01-22,Google Ads,Video_Awareness_Amplo,826.82,12799,346,12,2.39,0.027,0.037
2023-01-22,Meta Ads,Performance_Search,323.21,577,173,34,1.87,0.2996,0.199
2023-01-22,Meta Ads,Performance_Shopping,524.46,974,316,51,1.66,0.3243,0.1627
2023-01-22,Meta Ads,Remarketing_Display,249.44,4837,139,31,1.79,0.0287,0.2273
2023-01-22,Meta Ads,Lead_Generation,270.7,418,146,22,1.85,0.3489,0.1561
2023-01-22,Meta Ads,Display_Generico,872.64,19723,450,11,1.94,0.0228,0.0254
2023-01-22,Meta Ads,Video_Awareness_Amplo,780.04,15164,441,17,1.77,0.0291,0.0389
2023-01-22,TikTok Ads,Performance_Search,388.88,852,342,79,1.14,0.4013,0.2311
2023-01-22,TikTok Ads,Performance_Shopping,567.75,1222,480,92,1.18,0.3927,0.1921
2023-01-22,TikTok Ads,Remarketing_Display,206.35,5500,173,44,1.19,0.0315,0.2567
2023-01-22,TikTok Ads,Lead_Generation,535.06,1157,415,71,1.29,0.3585,0.1719
2023-01-22,TikTok Ads,Display_Generico,518.81,13248,420,13,1.23,0.0317,0.0333
2023-01-22,TikTok Ads,Video_Awareness_Amplo,611.46,16482,520,22,1.17,0.0315,0.044
2023-01-23,Google Ads,Performance_Search,970.34,1149,418,90,2.32,0.3637,0.2158
2023-01-23,Google Ads,Performance_Shopping,642.14,676,246,51,2.61,0.3635,0.2087
2023-01-23,Google Ads,Remarketing_Display,220.6,3113,95,24,2.3,0.0305,0.2539
2023-01-23,Google Ads,Lead_Generation,551.8,747,240,44,2.29,0.321,0.1834
2023-01-23,Google Ads,Display_Generico,913.29,15157,378,11,2.41,0.0249,0.0291
2023-01-23,Google Ads,Video_Awareness_Amplo,829.5,14250,330,13,2.51,0.0232,0.0424
2023-01-23,Meta Ads,Performance_Search,528.07,845,291,59,1.81,0.3443,0.204
2023-01-23,Meta Ads,Performance_Shopping,703.58,1309,405,71,1.74,0.3093,0.1768
2023-01-23,Meta Ads,Remarketing_Display,389.85,7979,209,49,1.86,0.0262,0.2354
2023-01-23,Meta Ads,Lead_Generation,663.84,1246,404,67,1.64,0.324,0.167
2023-01-23,Meta Ads,Display_Generico,901.95,21386,482,13,1.87,0.0225,0.0272
2023-01-23,Meta Ads,Video_Awareness_Amplo,848.15,16830,475,16,1.78,0.0282,0.0349
2023-01-23,TikTok Ads,Performance_Search,780.97,1488,614,140,1.27,0.4125,0.2292
2023-01-23,TikTok Ads,Performance_Shopping,625.2,1339,559,126,1.12,0.4174,0.2268
2023-01-23,TikTok Ads,Remarketing_Display,301.06,7633,234,65,1.28,0.0307,0.2818
2023-01-23,TikTok Ads,Lead_Generation,443.27,997,351,69,1.26,0.3517,0.1992
2023-01-23,TikTok Ads,Display_Generico,1317.1,42528,1053,33,1.25,0.0248,0.0317
2023-01-23,TikTok Ads,Video_Awareness_Amplo,962.03,32459,824,39,1.17,0.0254,0.0478
2023-01-24,Google Ads,Performance_Search,715.81,866,297,64,2.4,0.3428,0.2177
2023-01-24,Google Ads,Performance_Shopping,743.25,780,296,56,2.51,0.3794,0.1899
2023-01-24,Google Ads,Remarketing_Display,389.47,5862,145,39,2.68,0.0247,0.2715
2023-01-24,Google Ads,Lead_Generation,459.25,503,172,31,2.66,0.3416,0.1829
2023-01-24,Google Ads,Display_Generico,1375.97,16576,518,14,2.65,0.0312,0.0288
2023-01-24,Google Ads,Video_Awareness_Amplo,837.37,14007,341,14,2.45,0.0243,0.0416
2023-01-24,Meta Ads,Performance_Search,593.99,914,301,63,1.97,0.329,0.2108
2023-01-24,Meta Ads,Performance_Shopping,468.73,697,242,41,1.93,0.3471,0.1706
2023-01-24,Meta Ads,Remarketing_Display,314.02,7408,165,37,1.9,0.0223,0.2251
2023-01-24,Meta Ads,Lead_Generation,624.82,1197,373,52,1.67,0.3115,0.1398
2023-01-24,Meta Ads,Display_Generico,799.66,15786,479,13,1.67,0.0303,0.0273
2023-01-24,Meta Ads,Video_Awareness_Amplo,1442.86,34300,812,29,1.78,0.0237,0.036
2023-01-24,TikTok Ads,Performance_Search,648.77,1499,586,133,1.11,0.3907,0.2283
2023-01-24,TikTok Ads,Performance_Shopping,754.39,1725,610,116,1.24,0.3536,0.1907
2023-01-24,TikTok Ads,Remarketing_Display,348.14,11667,292,88,1.19,0.025,0.3022
2023-01-24,TikTok Ads,Lead_Generation,424.89,815,340,60,1.25,0.4168,0.1772
2023-01-24,TikTok Ads,Display_Generico,879.33,28277,792,24,1.11,0.028,0.0304
2023-01-24,TikTok Ads,Video_Awareness_Amplo,1255.61,37555,1146,55,1.09,0.0305,0.0484
2023-01-25,Google Ads,Performance_Search,868.39,1007,339,76,2.56,0.3364,0.2255
2023-01-25,Google Ads,Performance_Shopping,700.11,876,284,58,2.46,0.3241,0.2047
2023-01-25,Google Ads,Remarketing_Display,283.43,4525,120,29,2.35,0.0265,0.2457
2023-01-25,Google Ads,Lead_Generation,876.35,905,334,51,2.62,0.3689,0.1534
2023-01-25,Google Ads,Display_Generico,1066.75,18925,428,12,2.49,0.0226,0.0286
2023-01-25,Google Ads,Video_Awareness_Amplo,1302.23,19756,561,21,2.32,0.0284,0.0377
2023-01-25,Meta Ads,Performance_Search,398.11,664,233,48,1.71,0.3505,0.2099
2023-01-25,Meta Ads,Performance_Shopping,953.79,1799,531,91,1.8,0.295,0.1726
2023-01-25,Meta Ads,Remarketing_Display,284.33,6842,147,32,1.92,0.0215,0.2245
2023-01-25,Meta Ads,Lead_Generation,479.0,820,275,41,1.74,0.3352,0.1523
2023-01-25,Meta Ads,Display_Generico,1039.2,23387,589,16,1.76,0.0252,0.0285
2023-01-25,Meta Ads,Video_Awareness_Amplo,1392.41,24809,708,24,1.96,0.0285,0.0347
2023-01-25,TikTok Ads,Performance_Search,794.59,1854,670,173,1.19,0.3614,0.2585
2023-01-25,TikTok Ads,Performance_Shopping,413.54,843,318,68,1.3,0.3771,0.2147
2023-01-25,TikTok Ads,Remarketing_Display,324.4,7797,250,70,1.29,0.0321,0.2813
2023-01-25,TikTok Ads,Lead_Generation,430.09,1010,357,69,1.2,0.3534,0.1959
2023-01-25,TikTok Ads,Display_Generico,1132.49,36654,910,27,1.24,0.0248,0.0303
2023-01-25,TikTok Ads,Video_Awareness_Amplo,1272.14,46016,1159,46,1.1,0.0252,0.0397
2023-01-26,Google Ads,Performance_Search,951.99,1068,363,76,2.62,0.3397,0.211
2023-01-26,Google Ads,Performance_Shopping,596.1,625,226,40,2.64,0.3613,0.178
2023-01-26,Google Ads,Remarketing_Display,229.54,3322,99,26,2.3,0.0298,0.2632
2023-01-26,Google Ads,Lead_Generation,546.45,751,241,44,2.26,0.3208,0.1859
2023-01-26,Google Ads,Display_Generico,984.16,12688,373,10,2.63,0.0294,0.0293
2023-01-26,Google Ads,Video_Awareness_Amplo,922.74,13623,399,16,2.31,0.0293,0.0422
2023-01-26,Meta Ads,Performance_Search,768.65,1458,424,91,1.81,0.2907,0.2166
2023-01-26,Meta Ads,Performance_Shopping,859.45,1419,498,86,1.73,0.3507,0.1745
2023-01-26,Meta Ads,Remarketing_Display,309.36,5661,163,37,1.89,0.0288,0.232
2023-01-26,Meta Ads,Lead_Generation,466.13,768,267,38,1.74,0.3474,0.1446
2023-01-26,Meta Ads,Display_Generico,1036.66,23339,583,16,1.78,0.025,0.0276
2023-01-26,Meta Ads,Video_Awareness_Amplo,1427.3,38482,836,28,1.71,0.0217,0.0338
2023-01-26,TikTok Ads,Performance_Search,911.18,2026,737,189,1.23,0.3637,0.2573
2023-01-26,TikTok Ads,Performance_Shopping,896.19,1694,698,138,1.28,0.4118,0.1986
2023-01-26,TikTok Ads,Remarketing_Display,343.11,8333,288,82,1.19,0.0346,0.2876
2023-01-26,TikTok Ads,Lead_Generation,846.39,1921,683,128,1.24,0.3555,0.1887
2023-01-26,TikTok Ads,Display_Generico,1455.76,44878,1115,34,1.3,0.0248,0.0308
2023-01-26,TikTok Ads,Video_Awareness_Amplo,872.14,20283,695,28,1.25,0.0343,0.0415
2023-01-27,Google Ads,Performance_Search,687.68,701,257,57,2.67,0.3663,0.2219
2023-01-27,Google Ads,Performance_Shopping,737.24,875,294,56,2.5,0.3358,0.1925
2023-01-27,Google Ads,Remarketing_Display,330.18,4131,122,32,2.69,0.0295,0.2631
2023-01-27,Google Ads,Lead_Generation,484.88,617,195,31,2.48,0.3157,0.1614
2023-01-27,Google Ads,Display_Generico,1279.08,19778,465,13,2.75,0.0235,0.0294
2023-01-27,Google Ads,Video_Awareness_Amplo,1329.45,19743,565,23,2.35,0.0286,0.0419
2023-01-27,Meta Ads,Performance_Search,752.28,1432,445,93,1.69,0.3107,0.2092
2023-01-27,Meta Ads,Performance_Shopping,716.05,1309,441,68,1.62,0.3367,0.1551
2023-01-27,Meta Ads,Remarketing_Display,341.29,6635,201,44,1.69,0.0303,0.2191
2023-01-27,Meta Ads,Lead_Generation,582.75,1131,348,57,1.67,0.3076,0.1645
2023-01-27,Meta Ads,Display_Generico,1463.74,33301,835,23,1.75,0.0251,0.0282
2023-01-27,Meta Ads,Video_Awareness_Amplo,1388.38,30911,757,26,1.83,0.0245,0.0354
2023-01-27,TikTok Ads,Performance_Search,798.98,1899,739,173,1.08,0.3891,0.235
2023-01-27,TikTok Ads,Performance_Shopping,856.8,2009,777,161,1.1,0.3867,0.2082
2023-01-27,TikTok Ads,Remarketing_Display,321.07,9339,293,81,1.1,0.0314,0.2784
2023-01-27,TikTok Ads,Lead_Generation,719.83,1492,587,116,1.22,0.3934,0.1984
2023-01-27,TikTok Ads,Display_Generico,966.62,24885,756,22,1.28,0.0304,0.0302
2023-01-27,TikTok Ads,Video_Awareness_Amplo,822.06,20906,708,32,1.16,0.0339,0.0458
2023-01-28,Google Ads,Performance_Search,554.79,639,221,45,2.51,0.3458,0.2045
2023-01-28,Google Ads,Performance_Shopping,379.27,476,153,27,2.47,0.3212,0.1794
2023-01-28,Google Ads,Remarketing_Display,203.09,2292,77,20,2.62,0.0336,0.2717
2023-01-28,Google Ads,Lead_Generation,499.11,561,202,36,2.46,0.3595,0.1797
2023-01-28,Google Ads,Display_Generico,560.93,7168,228,6,2.45,0.0318,0.0293
2023-01-28,Google Ads,Video_Awareness_Amplo,762.65,12220,299,11,2.54,0.0245,0.0389
2023-01-28,Meta Ads,Performance_Search,381.67,808,234,49,1.63,0.2895,0.2111
2023-01-28,Meta Ads,Performance_Shopping,358.25,644,198,36,1.81,0.3071,0.1861
2023-01-28,Meta Ads,Remarketing_Display,160.03,3059,90,21,1.77,0.0294,0.2404
2023-01-28,Meta Ads,Lead_Generation,325.1,535,170,25,1.91,0.3173,0.1525
2023-01-28,Meta Ads,Display_Generico,567.67,12314,344,9,1.65,0.0279,0.027
2023-01-28,Meta Ads,Video_Awareness_Amplo,702.59,13171,373,12,1.88,0.0283,0.0335
2023-01-28,TikTok Ads,Performance_Search,486.78,1094,437,109,1.11,0.3991,0.2496
2023-01-28,TikTok Ads,Performance_Shopping,618.84,1628,564,112,1.1,0.3463,0.1999
2023-01-28,TikTok Ads,Remarketing_Display,160.33,3961,140,36,1.14,0.0353,0.2612
2023-01-28,TikTok Ads,Lead_Generation,357.82,752,283,55,1.26,0.3762,0.1973
2023-01-28,TikTok Ads,Display_Generico,537.37,18116,448,13,1.2,0.0247,0.0301
2023-01-28,TikTok Ads,Video_Awareness_Amplo,911.45,26563,818,35,1.11,0.0308,0.0432
2023-01-29,Google Ads,Performance_Search,386.57,451,143,32,2.7,0.3165,0.2272
2023-01-29,Google Ads,Performance_Shopping,621.42,643,245,42,2.53,0.3806,0.173
2023-01-29,Google Ads,Remarketing_Display,180.29,2452,75,20,2.38,0.0306,0.2741
2023-01-29,Google Ads,Lead_Generation,351.95,413,136,23,2.58,0.3289,0.1722
2023-01-29,Google Ads,Display_Generico,714.64,8933,261,7,2.74,0.0292,0.0291
2023-01-29,Google Ads,Video_Awareness_Amplo,559.05,9629,240,9,2.33,0.0249,0.038
2023-01-29,Meta Ads,Performance_Search,578.43,986,317,57,1.82,0.3215,0.1827
2023-01-29,Meta Ads,Performance_Shopping,582.06,1057,309,55,1.88,0.2923,0.1781
2023-01-29,Meta Ads,Remarketing_Display,196.15,4687,118,26,1.65,0.0252,0.2243
2023-01-29,Meta Ads,Lead_Generation,317.35,470,161,25,1.96,0.3424,0.1582
2023-01-29,Meta Ads,Display_Generico,713.91,14845,403,10,1.77,0.0271,0.0272
2023-01-29,Meta Ads,Video_Awareness_Amplo,536.0,10334,297,10,1.8,0.0287,0.0357
2023-01-29,TikTok Ads,Performance_Search,273.96,601,215,49,1.27,0.3573,0.2303
2023-01-29,TikTok Ads,Performance_Shopping,316.94,683,273,57,1.16,0.3995,0.2098
2023-01-29,TikTok Ads,Remarketing_Display,153.11,3369,118,34,1.29,0.035,0.2954
2023-01-29,TikTok Ads,Lead_Generation,345.19,695,290,57,1.19,0.4169,0.1972
2023-01-29,TikTok Ads,Display_Generico,520.38,15820,474,16,1.1,0.03,0.0357
2023-01-29,TikTok Ads,Video_Awareness_Amplo,747.89,24333,623,28,1.2,0.0256,0.0454
2023-01-30,Google Ads,Performance_Search,873.16,966,357,85,2.44,0.3693,0.2404
2023-01-30,Google Ads,Performance_Shopping,510.51,605,203,40,2.51,0.3351,0.2011
2023-01-30,Google Ads,Remarketing_Display,308.42,3829,120,29,2.57,0.0313,0.2448
2023-01-30,Google Ads,Lead_Generation,927.7,1128,368,65,2.52,0.3261,0.1767
2023-01-30,Google Ads,Display_Generico,1324.79,17187,550,17,2.41,0.032,0.0324
2023-01-30,Google Ads,Video_Awareness_Amplo,971.47,14764,354,13,2.74,0.024,0.0376
2023-01-30,Meta Ads,Performance_Search,499.05,776,256,47,1.94,0.3299,0.1842
2023-01-30,Meta Ads,Performance_Shopping,649.25,1199,352,64,1.84,0.2933,0.1841
2023-01-30,Meta Ads,Remarketing_Display,352.6,6417,195,43,1.8,0.0304,0.2213
2023-01-30,Meta Ads,Lead_Generation,968.18,1582,520,74,1.86,0.3286,0.1428
2023-01-30,Meta Ads,Display_Generico,1385.46,35273,781,19,1.77,0.0221,0.0244
2023-01-30,Meta Ads,Video_Awareness_Amplo,1165.01,23091,643,24,1.81,0.0278,0.0388
2023-01-30,TikTok Ads,Performance_Search,437.57,976,348,90,1.26,0.3562,0.2593
2023-01-30,TikTok Ads,Performance_Shopping,871.38,1818,720,144,1.21,0.396,0.2012
2023-01-30,TikTok Ads,Remarketing_Display,287.61,7523,225,60,1.28,0.0299,0.2672
2023-01-30,TikTok Ads,Lead_Generation,680.86,1447,532,92,1.28,0.3675,0.1748
2023-01-30,TikTok Ads,Display_Generico,1269.2,38835,992,31,1.28,0.0255,0.0313
2023-01-30,TikTok Ads,Video_Awareness_Amplo,879.14,25338,755,34,1.16,0.0298,0.0462
2023-01-31,Google Ads,Performance_Search,772.9,886,301,70,2.56,0.3397,0.235
2023-01-31,Google Ads,Performance_Shopping,667.41,676,243,42,2.74,0.3594,0.1758
2023-01-31,Google Ads,Remarketing_Display,327.69,4487,135,30,2.41,0.0301,0.2285
2023-01-31,Google Ads,Lead_Generation,493.57,556,184,33,2.68,0.3309,0.1815
2023-01-31,Google Ads,Display_Generico,973.09,12527,378,11,2.57,0.0302,0.0301
2023-01-31,Google Ads,Video_Awareness_Amplo,990.91,18443,420,16,2.36,0.0228,0.0384
2023-01-31,Meta Ads,Performance_Search,774.08,1149,395,82,1.96,0.3438,0.2085
2023-01-31,Meta Ads,Performance_Shopping,853.42,1503,458,84,1.86,0.3047,0.1849
2023-01-31,Meta Ads,Remarketing_Display,326.63,8280,179,39,1.82,0.0216,0.2226
2023-01-31,Meta Ads,Lead_Generation,661.0,1058,342,51,1.93,0.323,0.1493
2023-01-31,Meta Ads,Display_Generico,1450.38,35191,873,21,1.66,0.0248,0.0245
2023-01-31,Meta Ads,Video_Awareness_Amplo,1288.28,28268,660,25,1.95,0.0233,0.0386
2023-01-31,TikTok Ads,Performance_Search,562.39,1084,433,111,1.3,0.3993,0.2568
2023-01-31,TikTok Ads,Performance_Shopping,401.56,770,306,61,1.31,0.3972,0.2008
2023-01-31,TikTok Ads,Remarketing_Display,357.65,8902,311,78,1.15,0.0349,0.2537
2023-01-31,TikTok Ads,Lead_Generation,803.71,1900,664,117,1.21,0.3493,0.1773
2023-01-31,TikTok Ads,Display_Generico,790.49,23656,662,22,1.19,0.028,0.0336
2023-01-31,TikTok Ads,Video_Awareness_Amplo,985.38,25631,855,34,1.15,0.0334,0.04
2023-02-01,Google Ads,Performance_Search,974.7,1006,364,81,2.68,0.3617,0.2241
2023-02-01,Google Ads,Performance_Shopping,968.12,1288,413,74,2.34,0.3205,0.1801
2023-02-01,Google Ads,Remarketing_Display,371.48,5634,163,44,2.27,0.0289,0.2748
2023-02-01,Google Ads,Lead_Generation,945.39,1177,376,68,2.51,0.3195,0.1813
2023-02-01,Google Ads,Display_Generico,1261.96,23282,546,17,2.31,0.0235,0.0325
2023-02-01,Google Ads,Video_Awareness_Amplo,1312.84,15258,492,19,2.66,0.0322,0.0406
2023-02-01,Meta Ads,Performance_Search,735.33,1342,414,80,1.77,0.3083,0.1954
2023-02-01,Meta Ads,Performance_Shopping,894.58,1411,487,82,1.84,0.3451,0.1691
2023-02-01,Meta Ads,Remarketing_Display,332.67,6782,180,42,1.85,0.0265,0.2341
2023-02-01,Meta Ads,Lead_Generation,561.45,1055,311,46,1.8,0.2947,0.1495
2023-02-01,Meta Ads,Display_Generico,1181.31,21050,636,17,1.85,0.0302,0.0275
2023-02-01,Meta Ads,Video_Awareness_Amplo,1366.73,28101,758,24,1.8,0.027,0.0329
2023-02-01,TikTok Ads,Performance_Search,571.98,1296,490,107,1.17,0.3779,0.22
2023-02-01,TikTok Ads,Performance_Shopping,500.95,1048,436,88,1.15,0.4158,0.202
2023-02-01,TikTok Ads,Remarketing_Display,306.78,8567,272,71,1.13,0.0317,0.2629
2023-02-01,TikTok Ads,Lead_Generation,542.54,1314,450,75,1.2,0.3424,0.1686
